customer_tenure_months,customer_age,gender,region,contract_type,payment_method,has_premium_plan,num_products_subscribed,has_online_support,has_loyalty_program,monthly_spend_eur,avg_monthly_data_gb,num_support_calls_last_6m,num_purchases_last_3m,days_since_last_purchase,return_rate_pct,promotion_response_rate,satisfaction_score,nps_score,churned
3,61,Female,East,Month-to-Month,Bank Transfer,1,1,1,0,17.49,4,0,2,10,0.9,0.229,2.9,,1
1,26,Male,North,Month-to-Month,Digital Wallet,0,4,0,0,86.58,13.7,2,3,32,2.8,0.566,3.3,6,0
17,76,Female,West,One Year,Credit Card,0,3,1,1,26.72,4.2,1,1,1,3.8,0.166,2.4,8,0
29,22,Female,West,Month-to-Month,Digital Wallet,0,3,0,1,,15.1,3,5,25,2.8,0.012,3.7,10,1
75,76,Male,North,Two Year,Digital Wallet,1,3,0,0,11.38,9.3,2,4,30,0.3,0.484,3.6,2,0
13,73,Female,East,Month-to-Month,Credit Card,1,3,1,0,87.92,4.2,1,2,38,21.2,0.284,3.2,1,1
12,36,Male,South,Two Year,Credit Card,0,1,1,1,19.11,0.7,0,2,4,8.4,0.171,3.4,8,0
18,21,Female,West,One Year,Invoice,0,2,1,0,22.28,11.1,0,4,22,2,0.104,3.1,6,0
69,63,Female,Central,Month-to-Month,Invoice,0,1,1,1,12.45,10.4,2,4,11,0.8,0.137,4.4,5,0
28,41,Female,West,One Year,Bank Transfer,0,1,1,1,20.77,7.6,1,7,21,0.5,0.191,3.3,1,0
92,36,Male,Central,Two Year,Digital Wallet,0,1,1,1,11.03,14.7,1,4,22,8.9,0.538,3.9,9,0
20,49,Female,West,Two Year,Bank Transfer,0,4,0,1,35.17,3.8,0,3,11,0.7,0.128,3.6,4,0
54,76,Male,East,Two Year,Digital Wallet,0,4,0,0,39.16,7.2,0,1,180,1.8,0.269,3.9,8,0
30,51,Male,South,Month-to-Month,Credit Card,0,3,1,0,17.27,19.1,2,2,,0.2,0.295,4.7,8,0
19,65,Male,East,Month-to-Month,Credit Card,1,3,1,1,36.57,16.9,0,3,3,6,0.271,3.2,9,0
41,74,Male,Central,Two Year,Bank Transfer,1,3,1,1,31.45,2.2,0,2,70,5.9,0.334,4.8,4,0
35,70,Male,North,One Year,Bank Transfer,0,4,1,1,40.33,6.9,1,4,7,6.2,0.231,3.7,6,0
9,37,Female,West,Month-to-Month,Digital Wallet,0,2,0,1,38.36,53.6,0,3,1,1.6,0.307,3.9,4,0
2,53,Male,North,Month-to-Month,Credit Card,0,2,1,0,17.96,16.7,2,2,7,14.8,0.129,3.5,6,1
51,41,Female,North,Two Year,Credit Card,0,2,1,0,8.6,74.5,1,3,44,1.9,0.531,3.8,10,0
22,27,Male,Central,Month-to-Month,Digital Wallet,0,2,1,1,67.16,11.1,2,8,23,5,0.108,3.4,5,1
3,47,Female,North,Month-to-Month,Digital Wallet,1,4,0,0,30.49,9.8,2,7,0,2.9,0.178,3.6,10,0
3,32,Male,East,Month-to-Month,Digital Wallet,1,2,0,1,56.1,0.4,1,6,12,9.1,0.187,3.6,5,1
9,44,Male,North,Month-to-Month,Invoice,0,4,0,0,17.43,9.1,2,3,30,3.8,0.361,3.2,6,1
1,53,Male,Central,Month-to-Month,Credit Card,1,2,0,0,21.82,4.4,1,2,2,8.6,0.245,3.6,6,1
29,22,Male,South,Month-to-Month,Invoice,0,3,0,1,,12.9,0,2,17,2.9,0.41,4.6,7,0
23,63,Male,Central,Month-to-Month,Digital Wallet,0,2,1,1,115.19,18,4,4,76,6.4,0.397,3,10,0
2,48,Male,East,Month-to-Month,Digital Wallet,0,1,1,1,139.62,11,0,2,12,5.1,0.361,2.9,3,0
2,50,Female,Central,Month-to-Month,Digital Wallet,0,2,1,1,30.04,0.9,1,3,21,11.3,0.269,2.9,4,1
16,59,Male,North,One Year,Credit Card,0,3,1,1,99.63,9.9,2,3,33,13.3,0.175,5,2,0
22,21,Female,East,Month-to-Month,Bank Transfer,0,2,0,1,92.6,9.2,0,3,10,17.1,0.197,3.9,10,1
41,31,Male,Central,One Year,Invoice,1,5,0,0,34.87,4,1,1,18,6.2,0.181,3,8,0
10,50,Female,East,Month-to-Month,Bank Transfer,1,4,1,1,56.49,5.3,2,4,26,4.3,0.457,,6,1
25,28,Male,East,Month-to-Month,Bank Transfer,1,5,0,0,19.56,18.6,0,3,15,2.2,0.085,4.1,2,1
25,61,Male,North,Month-to-Month,Bank Transfer,0,1,1,1,32.77,3.5,1,4,8,2.1,0.238,3.6,5,1
14,28,Male,West,Two Year,Invoice,1,4,0,1,55.81,35.3,2,1,47,4.4,0.134,3.2,10,0
53,22,Female,West,Month-to-Month,Credit Card,0,1,1,0,28.11,5.9,1,5,,5.2,0.154,4,3,0
4,71,Female,South,Month-to-Month,Digital Wallet,1,1,1,0,14.97,42.4,1,3,5,14.2,0.397,3.4,3,1
14,30,Female,South,One Year,Invoice,0,1,1,0,25.96,7.5,2,5,61,5.1,0.277,4,0,0
14,27,Female,Central,Two Year,Digital Wallet,0,4,1,1,15.45,23.1,0,5,2,25.9,0.252,2.9,2,0
9,40,Male,East,One Year,Digital Wallet,0,4,1,0,24.94,20.2,1,2,6,12.9,0.098,3.4,8,0
6,60,Female,Central,Month-to-Month,Credit Card,1,2,0,0,19.63,17.5,1,7,10,10.5,0.164,,8,1
23,69,Female,East,Month-to-Month,Digital Wallet,0,3,1,0,18.48,4,2,2,14,0.1,0.023,4.6,5,0
17,58,Male,West,Two Year,Credit Card,0,2,0,0,29.53,12.9,2,5,26,9.5,0.084,2.7,6,0
2,30,Female,East,Month-to-Month,Bank Transfer,0,2,1,1,8.35,1.1,1,3,2,10.2,0.112,5,6,1
63,19,Male,West,Two Year,Credit Card,1,1,0,0,25.19,5.1,1,5,81,6.5,0.544,3.6,5,0
12,31,Female,West,Two Year,Digital Wallet,1,2,1,0,18.37,11.8,1,4,139,3.3,0.443,2.4,4,0
3,46,Female,South,Month-to-Month,Credit Card,0,2,1,0,68.27,2.7,0,5,0,21.6,0.062,2.9,6,0
10,51,Female,East,One Year,Credit Card,0,1,1,1,35.99,31.4,0,5,35,4.6,0.112,3.9,3,0
59,36,Female,West,Month-to-Month,Digital Wallet,0,3,0,1,58.79,6.7,0,2,31,9.6,0.64,4.2,7,0
28,32,Male,West,Month-to-Month,Credit Card,0,1,0,1,56.44,1.4,0,4,11,1.3,0.113,2.7,8,0
12,35,Male,North,Two Year,Credit Card,0,4,1,0,36.79,12.1,2,4,8,3.2,0.046,4.7,1,0
87,62,Female,East,Two Year,Digital Wallet,0,2,1,1,81.55,7.5,0,7,30,2.2,0.431,4,3,0
8,25,Female,South,Month-to-Month,Credit Card,0,1,1,1,53.88,16.1,0,2,9,18.1,0.524,4,8,0
41,74,Female,East,Two Year,Credit Card,1,3,0,1,29.72,24.6,0,2,56,32.6,0.378,2.3,9,0
25,65,Female,East,Month-to-Month,Digital Wallet,1,1,0,1,29.14,4.3,2,3,56,11.1,0.279,2.7,8,1
12,19,Male,Central,Two Year,Bank Transfer,1,3,1,0,23.03,10.8,1,2,3,11.4,0.176,4.5,1,0
31,26,Female,South,One Year,Digital Wallet,0,4,1,0,22.72,4.6,0,2,34,15.5,0.197,3.4,5,1
6,61,Female,South,Two Year,Credit Card,0,2,0,0,58.34,7.8,2,3,11,19.2,0.235,4.6,5,0
10,45,Male,Central,One Year,Invoice,0,1,1,1,122.24,2.9,1,4,3,0.4,0.433,2.6,4,0
1,21,Male,West,One Year,Digital Wallet,1,2,1,1,43.26,40.3,1,5,32,9.8,0.335,3,4,0
32,36,Female,North,Month-to-Month,Digital Wallet,1,2,0,1,18.41,6.7,2,0,57,2.6,0.312,3,7,0
4,68,Female,South,Month-to-Month,Invoice,0,1,0,0,17.12,8,1,3,15,1.8,0.148,2.7,8,0
21,42,Male,West,Month-to-Month,Bank Transfer,0,3,0,0,65.11,32.5,2,6,6,3.2,0.268,2,7,1
19,23,Female,North,Month-to-Month,Bank Transfer,1,3,1,1,52.71,1.6,0,1,9,2.2,0.558,3.8,3,0
19,68,Female,Central,Month-to-Month,Bank Transfer,0,1,1,1,46.06,14.3,1,9,73,18.8,0.079,3.7,4,0
1,25,Female,North,One Year,Invoice,1,2,1,0,128.19,3.2,0,5,58,21.1,0.425,4,9,0
1,32,Male,Central,One Year,Credit Card,1,2,0,1,30.64,2.9,1,3,38,1.5,0.455,3.4,1,0
41,35,Female,Central,Month-to-Month,Bank Transfer,0,5,1,0,41.18,12.6,0,2,27,7.5,0.315,4.5,4,0
54,64,Male,South,Month-to-Month,Invoice,0,2,0,0,25.68,0.1,1,5,11,0.9,0.249,3.5,6,0
23,59,Male,East,Month-to-Month,Digital Wallet,1,1,1,1,19.89,8.1,1,2,6,10.3,0.38,3.9,8,0
4,51,Male,East,Two Year,Invoice,0,5,1,0,56.25,2.7,4,3,42,0,0.541,,7,0
3,65,Female,North,Month-to-Month,Bank Transfer,1,4,1,0,12.02,11.3,0,2,15,21.8,0.099,3.6,6,1
85,66,Male,East,One Year,Invoice,1,4,1,0,38.17,24.1,2,6,7,3.9,0.434,3,3,0
47,42,Male,West,Month-to-Month,Credit Card,0,5,1,1,8.52,0.4,1,3,20,2.7,0.259,2.8,5,0
18,57,Female,West,Month-to-Month,Bank Transfer,0,3,0,0,,9,3,4,9,16.1,0.317,4,5,0
2,48,Male,North,Two Year,Bank Transfer,0,1,1,1,40.8,37.5,0,2,50,1,0.31,3.3,7,0
13,42,Male,Central,Month-to-Month,Digital Wallet,0,1,1,1,26.3,4.6,0,3,74,19.1,0.381,4,7,1
35,69,Female,West,One Year,Digital Wallet,1,2,0,0,23.46,5.5,2,0,1,15.8,0.335,3.2,9,0
46,21,Male,West,Month-to-Month,Digital Wallet,1,1,1,1,22.36,9.8,2,6,6,23.7,0.34,5,5,0
84,23,Female,Central,Month-to-Month,Credit Card,0,1,0,0,33.02,27.2,1,0,4,2.3,0.378,4.8,10,0
13,74,Male,Central,Month-to-Month,Credit Card,0,3,0,1,78.87,16.2,3,4,13,3.5,0.208,3,6,1
18,50,Male,North,Month-to-Month,Bank Transfer,1,2,1,0,,3.1,0,7,3,12.2,0.195,2.4,5,0
17,35,Male,Central,Two Year,Credit Card,0,2,1,1,57.2,6.3,0,3,0,2.5,0.116,4.5,0,0
45,61,Male,Central,Two Year,Invoice,0,3,1,1,26.2,50.5,2,5,5,5.1,0.368,1.6,6,0
15,28,Male,South,Month-to-Month,Credit Card,0,4,0,0,17.2,4.6,1,4,23,6.6,0.462,3.2,9,0
12,53,Female,Central,Month-to-Month,Digital Wallet,1,5,0,0,27.01,32.9,2,7,4,14.9,0.613,3.5,8,1
27,66,Male,Central,Month-to-Month,Credit Card,0,1,1,1,39.79,45,0,2,2,7.3,0.172,4.4,8,0
42,35,Male,West,Month-to-Month,Credit Card,0,4,1,1,18.35,5.1,1,1,9,9.9,0.365,3.5,4,0
6,76,Male,South,Month-to-Month,Credit Card,1,5,1,1,42.7,0.4,1,5,11,3.6,0.252,3.5,5,0
2,42,Male,East,One Year,Invoice,0,1,0,1,14.26,4,4,4,9,27.4,0.098,3.7,6,0
1,50,Male,West,Month-to-Month,Credit Card,1,2,1,1,19.04,6.2,3,2,12,1.6,0.142,5,6,1
2,57,Female,South,Month-to-Month,Credit Card,0,1,0,0,61.19,24.1,0,4,11,13.9,0.043,4.4,6,1
6,65,Female,Central,One Year,Bank Transfer,0,2,1,1,24.25,19.5,2,5,11,0.1,0.187,3,2,0
10,57,Female,North,Month-to-Month,Invoice,0,3,1,1,25.32,0.4,3,7,0,0.8,0.257,3.8,6,1
12,31,Female,Central,Month-to-Month,Invoice,0,3,1,1,68.23,3.3,1,3,5,8.8,0.169,3.4,5,0
30,42,Female,Central,Month-to-Month,Digital Wallet,1,2,1,0,37.89,4.1,1,3,17,14,0.261,3.5,8,1
20,66,Female,North,One Year,Digital Wallet,1,2,0,1,54.61,16.7,0,9,11,6.9,0.077,5,7,0
9,19,Male,East,Two Year,Bank Transfer,1,1,1,1,77.13,10.5,2,6,12,14.4,0.16,3.5,5,0
14,39,Female,East,Two Year,Credit Card,0,3,1,0,26.28,42.3,1,2,0,13.7,0.277,2.3,10,0
9,75,Female,East,Two Year,Invoice,1,1,1,1,29.61,0.2,1,3,17,8.1,0.208,3.4,10,0
6,35,Female,East,Month-to-Month,Credit Card,0,3,1,1,36.16,12.1,0,3,6,2.3,0.493,2.3,6,0
28,30,Male,Central,Month-to-Month,Invoice,1,2,1,1,41.23,11.1,2,3,,1.5,0.434,3.1,5,1
6,63,Female,North,Month-to-Month,Bank Transfer,0,1,0,0,83.07,16.5,0,3,55,9.6,0.675,4,5,1
5,73,Female,South,Month-to-Month,Digital Wallet,1,2,0,0,59.52,11.5,3,6,13,2.1,0.222,3.4,8,1
8,51,Male,South,Month-to-Month,Credit Card,0,4,0,0,,12.8,1,3,7,11.4,0.21,,4,0
96,34,Female,East,Month-to-Month,Bank Transfer,0,1,0,1,52.32,44.7,0,6,48,17.1,0.371,4,10,0
13,59,Male,West,Month-to-Month,Digital Wallet,1,2,0,1,17.64,19.6,1,5,6,3.2,0.45,3,5,1
1,29,Female,West,Month-to-Month,Invoice,1,2,1,0,32.13,6.4,1,1,3,18.1,0.576,2.9,9,1
9,44,Female,South,Month-to-Month,Bank Transfer,0,1,1,1,20.8,29,2,6,46,5,0.221,3.8,2,1
26,48,Male,South,Two Year,Bank Transfer,1,2,1,1,34.91,0.3,2,3,8,23.5,0.135,4.1,1,0
21,70,Female,North,Month-to-Month,Credit Card,0,1,1,0,35.84,8.8,1,5,3,0.2,0.238,3.3,7,0
17,73,Male,Central,Month-to-Month,Invoice,0,1,1,0,52.87,14.3,1,3,22,14.1,0.164,3.6,4,0
13,74,Male,East,Two Year,Bank Transfer,1,3,0,0,57.54,12.7,0,4,7,15.7,0.279,4.2,5,0
1,31,Female,West,Month-to-Month,Bank Transfer,0,1,0,0,14.45,4.8,1,5,2,19.2,0.046,2.9,5,1
20,30,Male,South,Month-to-Month,Invoice,0,3,1,0,40.7,3.8,0,5,21,0.3,0.516,2.6,7,1
15,69,Male,East,Month-to-Month,Invoice,0,2,0,1,46.06,7.1,1,4,40,2.8,0.148,3.1,6,1
12,55,Female,North,Month-to-Month,Invoice,0,3,1,0,76.8,14,0,1,5,4.1,0.191,3.5,5,1
6,43,Female,West,Two Year,Credit Card,1,3,0,1,20.18,6.6,4,1,27,12.2,0.464,,4,0
16,42,Male,East,Two Year,Invoice,1,3,0,1,66.61,24.7,0,3,35,0.5,0.4,4.1,6,0
18,58,Female,South,Month-to-Month,Credit Card,1,2,1,1,27.25,5.9,1,1,,11.9,0.236,3.6,3,0
34,35,Male,North,Two Year,Invoice,1,2,0,0,37.37,3,0,5,6,12.4,0.268,4.5,8,0
8,29,Female,West,Two Year,Digital Wallet,0,4,1,0,66.87,17.6,0,1,21,7.6,0.297,2.3,4,0
61,61,Male,West,Month-to-Month,Digital Wallet,0,4,0,0,46.1,4.2,3,8,23,6.8,0.375,4,5,0
2,78,Female,Central,One Year,Digital Wallet,0,1,1,1,22.03,6.9,1,2,29,6.2,0.446,3.6,8,0
7,67,Female,South,Month-to-Month,Bank Transfer,1,1,1,1,19.01,12.5,0,4,21,3,0.176,5,4,1
1,75,Female,North,Two Year,Credit Card,0,2,0,1,71.51,6.2,2,4,51,8.8,0.045,5,4,0
52,35,Female,North,One Year,Bank Transfer,0,1,1,1,17.24,8.3,1,1,8,27.9,0.159,2.8,6,0
12,62,Female,South,One Year,Digital Wallet,0,1,1,0,24.23,11.1,0,5,2,14,0.327,3.5,1,0
28,49,Female,Central,Month-to-Month,Invoice,0,1,0,0,32.62,1.7,3,5,17,4.8,0.609,,,1
7,33,Male,West,One Year,Invoice,0,2,1,1,44.45,16.8,2,3,29,29.8,0.281,5,7,0
29,54,Male,North,Month-to-Month,Credit Card,0,3,1,0,28.34,5.2,2,1,6,4.9,0.256,1.7,8,0
28,47,Female,North,Month-to-Month,Credit Card,0,1,1,0,29.05,1.6,2,4,42,7.3,0.002,3.4,10,0
9,22,Male,East,Month-to-Month,Invoice,1,1,1,1,36.55,11.2,1,4,33,0.2,0.301,2.8,4,0
4,30,Female,West,Month-to-Month,Digital Wallet,1,1,0,1,58.03,7.3,1,5,0,8.8,0.116,3,3,1
2,23,Female,West,Two Year,Digital Wallet,1,4,1,0,72.89,16,0,5,7,1.7,0.188,3.5,4,0
24,58,Male,East,One Year,Credit Card,1,3,0,1,34.19,9.4,1,4,82,6.2,0.381,3.5,5,0
41,55,Female,South,Month-to-Month,Invoice,1,4,1,0,19.04,6.9,1,5,1,17,0.492,2.7,4,0
20,26,Female,West,Month-to-Month,Digital Wallet,0,2,1,1,57.67,22.2,0,3,9,2.8,0.19,2.7,7,0
22,72,Male,West,Month-to-Month,Credit Card,0,1,0,0,21.12,3.2,1,5,18,8.4,0.323,4.1,10,1
42,43,Male,West,Month-to-Month,Digital Wallet,1,5,1,0,27.59,0.1,5,6,,13.7,0.752,3.9,8,0
3,71,Female,West,One Year,Digital Wallet,1,4,1,0,47.85,0.6,0,3,30,2.8,0.6,4.6,8,0
15,40,Female,Central,Month-to-Month,Bank Transfer,0,3,1,0,61.49,10.6,1,9,7,12.3,0.785,3.6,6,1
6,77,Male,North,Month-to-Month,Digital Wallet,1,1,0,0,22.67,0.1,0,1,,3.9,0.125,4.1,8,1
20,51,Female,East,Two Year,Invoice,1,3,1,1,32.4,1.1,0,1,2,5,0.143,4.1,10,0
73,62,Male,West,Month-to-Month,Bank Transfer,0,2,1,1,32.21,15.9,0,4,13,10.2,0.21,2.7,5,0
17,53,Male,North,Two Year,Invoice,0,3,0,1,32.24,15,2,5,93,1.6,0.411,2.8,10,0
120,48,Male,East,Month-to-Month,Invoice,0,2,0,1,56.63,13.9,2,4,2,7,0.291,,8,0
63,45,Female,South,One Year,Bank Transfer,1,4,0,1,61.11,7.9,0,3,,22.8,0.154,4.4,5,0
12,56,Female,West,One Year,Digital Wallet,1,4,0,1,43.45,3.4,0,1,4,5.6,0.26,3,9,0
69,76,Female,West,One Year,Digital Wallet,0,3,0,0,24.81,11.6,2,2,34,0.6,0.144,3.4,2,0
21,28,Female,Central,Month-to-Month,Bank Transfer,0,2,1,1,27.11,3.7,3,5,,1.5,0.368,3.5,4,1
1,42,Male,South,Month-to-Month,Credit Card,0,4,1,1,8.49,1.7,2,4,12,25.1,0.456,2.7,4,1
7,70,Female,West,Month-to-Month,Credit Card,1,2,1,1,65.1,12.1,2,3,17,4.1,0.213,3.3,,1
7,61,Female,Central,Month-to-Month,Invoice,1,2,1,0,10.04,3.3,2,4,99,2,0.082,2.4,9,1
51,68,Male,West,Month-to-Month,Bank Transfer,0,1,0,0,19.87,3.9,2,2,95,11.1,0.582,2.1,,0
34,24,Male,North,Month-to-Month,Bank Transfer,0,3,1,1,41.93,9.4,2,4,31,0.7,0.432,2.6,6,1
6,59,Female,Central,Two Year,Invoice,1,2,0,0,12.63,6.7,3,2,25,6,0.302,2.7,9,0
66,68,Male,West,Two Year,Invoice,0,2,0,0,,11.4,1,2,6,3.9,0.249,,9,0
10,53,Male,North,One Year,Digital Wallet,1,2,0,0,18.4,2.2,0,6,26,10.2,0.274,3.5,4,0
7,30,Female,North,Month-to-Month,Invoice,1,1,0,0,38.8,7,0,2,5,2.1,0.419,2.9,3,1
40,41,Male,South,One Year,Digital Wallet,1,3,1,0,26.08,12,2,0,0,0.3,0.128,4.4,4,0
84,62,Male,Central,Month-to-Month,Bank Transfer,0,1,1,0,19.03,27.6,0,2,20,16.4,0.072,4.6,10,0
14,65,Male,West,Month-to-Month,Bank Transfer,1,2,1,0,56.48,6.8,0,1,77,8.7,0.264,4.5,6,1
13,67,Female,West,One Year,Bank Transfer,1,4,0,1,28.2,29.4,3,4,9,7,0.252,4,,0
38,54,Male,North,Month-to-Month,Digital Wallet,0,4,0,0,56.5,0.7,0,1,13,14.1,0.297,2.5,8,1
10,48,Male,East,One Year,Credit Card,0,3,0,1,21.16,3.9,0,3,1,5,0.503,3.1,8,0
6,43,Male,West,Month-to-Month,Invoice,0,4,1,0,33.05,1.9,1,5,22,42.1,0.175,4,6,0
52,32,Female,Central,One Year,Credit Card,0,4,0,0,28.09,1,1,5,180,0.7,0.571,3.8,4,0
2,66,Male,West,Month-to-Month,Credit Card,0,1,1,0,49.14,7.2,1,4,36,15.1,0.029,1.8,4,1
36,53,Male,Central,One Year,Bank Transfer,0,3,1,1,58.35,15.2,1,4,5,4,0.018,2.3,7,0
5,59,Male,Central,Month-to-Month,Invoice,0,1,1,1,47.08,4.6,2,7,3,3.2,0.043,3.2,6,1
36,18,Female,West,Month-to-Month,Bank Transfer,1,2,1,1,43.53,4.7,2,6,6,1.6,0.157,3.2,6,0
1,79,Male,North,Month-to-Month,Credit Card,0,3,0,1,52.57,22.8,2,5,40,1.9,0.293,,6,1
25,19,Male,North,One Year,Credit Card,1,2,1,0,31.28,31.8,0,2,8,1.8,0.148,2.7,6,0
100,38,Female,Central,Two Year,Invoice,0,4,1,0,56.98,2.8,1,2,118,0.7,0.207,4.3,2,0
2,32,Male,Central,One Year,Digital Wallet,0,3,1,0,36.9,16.3,2,3,11,0.5,0.128,3.6,5,0
8,44,Male,East,Month-to-Month,Credit Card,0,1,1,0,38.71,10.6,0,5,1,11.4,0.525,2.9,4,1
2,71,Male,South,Month-to-Month,Bank Transfer,0,2,0,1,51.42,12.8,2,1,40,7.4,0.191,2.4,7,1
16,33,Female,North,Month-to-Month,Credit Card,0,5,1,1,85.33,21.3,1,7,52,4,0.079,3.2,7,1
20,71,Female,South,Month-to-Month,Bank Transfer,1,2,0,0,57.22,16.9,2,6,2,2.7,0.361,3,6,0
1,69,Female,North,Two Year,Credit Card,0,4,1,1,57.56,0.5,0,5,13,4.4,0.358,4.3,4,0
21,40,Female,Central,Month-to-Month,Invoice,0,3,1,0,61.05,28.2,1,4,4,18.2,0.053,3.4,,1
2,59,Male,South,Month-to-Month,Bank Transfer,0,2,0,1,25.48,21.3,1,2,14,18.2,0.4,,6,1
16,78,Male,North,Month-to-Month,Digital Wallet,0,3,1,1,28.86,25.3,2,1,25,4.5,0.304,1.7,4,1
31,24,Male,Central,Month-to-Month,Bank Transfer,1,3,0,1,52.11,15.4,4,3,23,4.7,0.323,3.1,3,1
65,64,Female,North,Month-to-Month,Invoice,1,3,1,1,22.47,3.6,2,5,11,2.1,0.171,4,9,0
15,45,Female,West,Two Year,Bank Transfer,0,3,1,1,13.49,4.9,1,2,27,4.9,0.296,3.5,3,0
12,66,Female,Central,Month-to-Month,Credit Card,1,1,0,0,22.57,32.4,2,4,0,10.2,0.14,4.3,6,1
10,34,Female,North,Month-to-Month,Credit Card,1,1,1,1,,2.5,3,7,8,1,0.197,3.1,6,1
1,38,Male,West,Month-to-Month,Credit Card,0,2,1,0,52,9.6,3,5,16,2.6,0.119,4,,1
3,65,Male,West,Month-to-Month,Credit Card,0,4,0,1,23.4,4.7,1,3,4,2.4,0.562,3.3,,1
19,20,Male,West,Month-to-Month,Bank Transfer,1,2,0,0,72.2,21.7,1,3,11,7.8,0.304,2,3,1
8,36,Female,East,Month-to-Month,Digital Wallet,1,2,1,0,,12.7,1,3,29,0.2,0.397,3.4,7,1
16,74,Female,South,Two Year,Digital Wallet,1,3,1,1,26.27,7.1,0,3,43,4.3,0.295,2.9,7,0
17,28,Male,East,Month-to-Month,Digital Wallet,1,4,0,1,30.96,7.8,2,7,1,3.1,0.13,3.5,8,0
1,40,Female,West,One Year,Bank Transfer,1,3,0,1,94.84,27.3,3,5,1,6.3,0.127,4.1,6,0
61,54,Male,Central,Two Year,Invoice,0,1,1,1,15.67,11.6,4,1,5,17.7,0.299,4.2,5,0
37,70,Male,West,Month-to-Month,Invoice,0,1,0,1,36.5,14.3,1,4,13,8.3,0.626,,8,0
31,26,Female,North,Month-to-Month,Credit Card,1,3,1,0,12.79,5,1,5,,10.1,0.138,5,7,0
36,23,Male,East,Month-to-Month,Credit Card,0,1,1,0,28.61,2.7,0,6,24,0.6,0.243,3.8,7,1
19,65,Female,East,Month-to-Month,Bank Transfer,1,2,0,1,57.29,60.9,0,7,5,0.7,0.354,4,4,1
1,26,Female,Central,Month-to-Month,Digital Wallet,0,1,1,1,30.34,5,3,1,1,18.2,0.363,2.7,,1
1,79,Female,Central,One Year,Bank Transfer,1,2,0,0,14.89,4.5,0,5,4,12.6,0.477,3.7,10,0
26,44,Female,South,Month-to-Month,Bank Transfer,0,1,1,0,16.54,2.6,1,1,27,5.3,0.591,4.4,8,0
55,55,Male,Central,Two Year,Bank Transfer,0,4,1,0,51.07,2.6,0,4,12,45.1,0.269,1.2,8,0
21,22,Female,South,Month-to-Month,Bank Transfer,0,3,1,0,47,17.2,3,2,71,9.1,0.194,4.2,1,1
66,38,Female,West,One Year,Bank Transfer,1,2,1,0,36.49,15.4,1,3,10,3.5,0.261,4.4,9,0
50,31,Female,West,Two Year,Digital Wallet,1,2,0,0,42,23.5,2,3,5,8.8,0.222,2.7,7,0
13,48,Male,East,One Year,Credit Card,1,2,0,1,11.88,2.1,2,3,15,3.1,0.213,5,5,0
2,50,Female,Central,Month-to-Month,Credit Card,0,4,1,1,22.45,8.7,0,0,58,2.4,0.071,3.4,4,1
3,69,Female,Central,Month-to-Month,Bank Transfer,1,1,1,0,63.23,17.3,0,4,10,0.3,0.188,2.4,6,1
4,71,Female,East,Month-to-Month,Bank Transfer,0,2,0,0,23.21,25.9,1,1,,6.4,0.377,3.2,1,1
1,40,Male,Central,Two Year,Credit Card,1,2,1,0,28.15,7.6,0,3,25,28.4,0.348,,3,1
53,48,Male,North,One Year,Credit Card,1,1,1,1,9.85,10.6,2,2,20,4.1,0.199,2.2,8,0
77,26,Male,West,Two Year,Digital Wallet,0,2,1,1,28.92,2.9,0,6,5,1.2,0.335,2.7,6,0
9,43,Male,Central,Two Year,Invoice,0,5,0,0,29.58,10,0,4,9,2.6,0.272,4.2,6,0
15,22,Male,North,Two Year,Digital Wallet,1,1,1,0,13.95,27,2,3,17,14.6,0.217,3.7,9,0
55,67,Female,South,One Year,Bank Transfer,0,5,0,1,33.46,5.8,1,4,25,0.6,0.151,3.6,3,0
1,54,Female,South,One Year,Credit Card,0,1,1,0,27.06,11.3,1,2,8,38.1,0.16,,7,0
7,53,Male,Central,Month-to-Month,Credit Card,0,3,1,0,43.79,32.4,1,3,11,1.7,0.247,2.5,5,1
44,31,Female,East,Two Year,Digital Wallet,0,2,1,1,18.45,7,1,0,48,5.2,0.075,3.7,6,0
1,19,Male,South,Month-to-Month,Invoice,1,3,0,1,9.74,2.2,0,2,22,9.2,0.253,4.2,6,1
1,19,Female,West,Month-to-Month,Digital Wallet,1,2,1,1,29.17,18.9,2,5,,13.2,0.365,3.4,4,1
17,50,Male,Central,One Year,Bank Transfer,0,2,1,1,33.81,12,1,4,79,5.3,0.308,3.4,9,0
11,35,Male,Central,Month-to-Month,Credit Card,1,4,1,1,84.12,8,2,3,48,10.1,0.21,3.5,6,1
34,74,Male,West,Two Year,Digital Wallet,0,2,0,0,67.28,38.5,0,2,0,9.2,0.105,2.4,4,0
17,53,Female,West,Month-to-Month,Credit Card,1,2,1,1,20.26,17.6,1,5,26,3,0.074,,7,0
4,27,Female,East,Two Year,Credit Card,0,3,0,0,37.59,3,1,5,6,6.1,0.209,3.3,8,0
36,46,Male,West,One Year,Invoice,1,1,1,0,59.94,3.2,2,4,37,2.4,0.111,4.1,4,0
3,59,Female,North,Month-to-Month,Digital Wallet,0,4,1,1,26.2,0.3,1,1,14,6.5,0.19,4.8,4,1
2,58,Female,North,One Year,Bank Transfer,1,2,1,0,86.56,40.2,2,6,17,5.3,0.323,4.2,2,0
